cao_number;id;ingangsdatum;expiratiedatum;datum_kennisgeving;pdf_name;page_name;main_link_url
316;316011;02/07/2023;01/07/2024;21/07/2023;CAO LMB incl fuwa 2023 - schoon getekend.pdf;316 - LEVENSMIDDELENBEDRIJF - 02-07-2023 - 01-07-2024 - Regulier - kvo datum - 21-07-2023;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=37770&mSelod=704655
316;316012;02/07/2023;01/07/2024;29/08/2023;CAO LMB incl fuwa 2023 - schoon v 20231808 ongetekend.pdf;316 - LEVENSMIDDELENBEDRIJF - 02-07-2023 - 01-07-2024 - Regulier - kvo datum - 29-08-2023;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=38431&mSelod=704655
316;316013;02/07/2024;31/03/2026;14/03/2025;Vakcentrum CAO 2024-2026 .pdf;316 - LEVENSMIDDELENBEDRIJF - 02-07-2024 - 31-03-2026 - Regulier - kvo datum - 14-03-2025;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=47183&mSelod=704655
433;433001;01/01/2010;31/12/2013;22/07/2011;RAS_caotekst_2010_2011_aanmelding_20072011.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2010 - 31-12-2013 - Regulier - kvo datum - 22-07-2011;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7947&mSelod=704657
433;433002;01/01/2012;31/12/2013;19/06/2012;Schoonmaak__en_Glazenwassers_cao_stat__en_regl_.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2012 - 31-12-2013 - Regulier - kvo datum - 19-06-2012;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7948&mSelod=704657
433;433003;01/01/2014;31/12/2016;16/03/2016;CAO_2014_2016.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2014 - 31-12-2016 - Regulier - kvo datum - 16-03-2016;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7951&mSelod=704657
433;433004;01/01/2014;31/12/2016;27/12/2016;CAO.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2014 - 31-12-2016 - Regulier - kvo datum - 27-12-2016 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7952&mSelod=704657
433;433005;01/01/2014;31/12/2018;12/08/2014;CAO_2014_2016_1.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2014 - 31-12-2018 - Regulier - kvo datum - 12-08-2014 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7950&mSelod=704657
433;433006;01/01/2014;31/12/2018;23/07/2014;CAO_2014_2016_2.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2014 - 31-12-2018 - Regulier - kvo datum - 23-07-2014;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7949&mSelod=704657
433;433007;01/01/2017;31/12/2018;13/04/2017;schoonmaak_en_glazenwassersbedrijf.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2017 - 31-12-2018 - Regulier - kvo datum - 13-04-2017;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7953&mSelod=704657
433;433008;01/01/2017;31/12/2018;18/05/2017;CAO_2017_2018_definitief.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2017 - 31-12-2018 - Regulier - kvo datum - 18-05-2017 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7954&mSelod=704657
433;433009;01/01/2017;31/12/2019;22/10/2018;CAO_2017_2019_definitief.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2017 - 31-12-2019 - Regulier - kvo datum - 22-10-2018 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7957&mSelod=704657
433;433010;01/01/2019;30/06/2021;03/03/2021;CAO 2019 tot 2021 definitief.docx.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2019 - 30-06-2021 - Regulier - kvo datum - 03-03-2021 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=22134&mSelod=704657
433;433011;01/01/2019;30/06/2021;05/06/2019;CAO 2019-2021 -definitief.docx .pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2019 - 30-06-2021 - Regulier - kvo datum - 05-06-2019;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=14226&mSelod=704657
433;433012;01/01/2019;30/06/2021;11/11/2020;CAO 2019-2021 definitief.docx.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2019 - 30-06-2021 - Regulier - kvo datum - 11-11-2020 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=20366&mSelod=704657
433;433013;01/01/2019;30/06/2021;15/07/2019;CAO 2019-2021 nota van wijziging 8-7-2019.docx.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2019 - 30-06-2021 - Regulier - kvo datum - 15-07-2019 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=14607&mSelod=704657
433;433014;01/01/2019;30/06/2021;22/12/2020;CAO 2019 2021 definitief.docx.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2019 - 30-06-2021 - Regulier - kvo datum - 22-12-2020 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=21190&mSelod=704657
433;433015;01/01/2019;31/12/2019;06/07/2018;CAO_2017_2019_definitief_1.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2019 - 31-12-2019 - Regulier - kvo datum - 06-07-2018;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7955&mSelod=704657
433;433016;01/01/2019;31/12/2019;26/07/2018;CAO_2017_2019_definitief___met_renvooi___20_7_2018.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2019 - 31-12-2019 - Regulier - kvo datum - 26-07-2018 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=7956&mSelod=704657
433;433017;01/01/2022;31/12/2026;09/03/2022;CAO 2022-2024 defintief.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2022 - 31-12-2026 - Regulier - kvo datum - 09-03-2022;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=28238&mSelod=704657
433;433018;01/01/2022;31/12/2026;11/07/2023;CAO 2022-2024 (met wijzigingen 6-7-2023).pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2022 - 31-12-2026 - Regulier - kvo datum - 11-07-2023;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=37501&mSelod=704657
433;433019;01/01/2022;31/12/2026;13/04/2022;CAO 2022-2024 defintief_1.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2022 - 31-12-2026 - Regulier - kvo datum - 13-04-2022;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=29301&mSelod=704657
433;433020;01/01/2022;31/12/2026;16/05/2022;CAO 2022-2024 defintief_2.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2022 - 31-12-2026 - Regulier - kvo datum - 16-05-2022 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=29783&mSelod=704657
433;433021;01/01/2022;31/12/2026;28/12/2022;CAO 2022-2024 definitief 1 10 2022.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2022 - 31-12-2026 - Regulier - kvo datum - 28-12-2022;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=32865&mSelod=704657
433;433022;01/01/2024;31/12/2028;05/02/2024;CAO 2024 (1-1-2024 tm 30-6-2024).pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2024 - 31-12-2028 - Regulier - kvo datum - 05-02-2024;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=41658&mSelod=704657
433;433023;01/01/2024;31/12/2028;14/03/2024;CAO 2024 (1-1-2024 tm 30-6-2024)_1.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2024 - 31-12-2028 - Regulier - kvo datum - 14-03-2024 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=42157&mSelod=704657
433;433024;01/01/2024;31/12/2028;19/03/2024;CAO 2024 (1-1-2024 tm 30-6-2024)_2.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-01-2024 - 31-12-2028 - Regulier - kvo datum - 19-03-2024 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=42199&mSelod=704657
433;433025;01/07/2021;31/12/2022;14/04/2021;CAO 2021 definitief.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-07-2021 - 31-12-2022 - Regulier - kvo datum - 14-04-2021;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=22595&mSelod=704657
433;433026;01/07/2021;31/12/2022;19/05/2021;CAO 2021 definitief_1.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-07-2021 - 31-12-2022 - Regulier - kvo datum - 19-05-2021 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=22727&mSelod=704657
433;433027;01/07/2024;31/12/2027;08/08/2024;CAO 2024-2026 definitief met alle bijlagen cao.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-07-2024 - 31-12-2027 - Regulier - kvo datum - 08-08-2024 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=43491&mSelod=704657
433;433028;01/07/2024;31/12/2027;10/07/2024;CAO 2024-2026 definitief met bijlagen.pdf;433 - SCHOONMAAK- EN GLAZENWASSERSBEDRIJF - 01-07-2024 - 31-12-2027 - Regulier - kvo datum - 10-07-2024;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=43241&mSelod=704657
1494;1494001;01/01/2013;30/06/2014;24/04/2014;caopo2013_verlngd_handtek_april2014.pdf;1494 - PRIMAIR ONDERWIJS - 01-01-2013 - 30-06-2014 - Regulier - kvo datum - 24-04-2014 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8949&mSelod=704659
1494;1494002;01/01/2013;30/06/2014;25/03/2014;cao_po_2013_verlengd_2014_140107_handtek.pdf;1494 - PRIMAIR ONDERWIJS - 01-01-2013 - 30-06-2014 - Regulier - kvo datum - 25-03-2014;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8948&mSelod=704659
1494;1494003;01/01/2013;31/12/2013;07/02/2014;cao_po_2013_verlengd_2014_140107_handtek_1.pdf;1494 - PRIMAIR ONDERWIJS - 01-01-2013 - 31-12-2013 - Regulier - kvo datum - 07-02-2014 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8947&mSelod=704659
1494;1494004;01/01/2013;31/12/2013;07/05/2013;cao_po_2013_def_versie.pdf;1494 - PRIMAIR ONDERWIJS - 01-01-2013 - 31-12-2013 - Regulier - kvo datum - 07-05-2013;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8946&mSelod=704659
1494;1494005;01/01/2018;28/02/2019;27/02/2019;20190222_CAO_PO_2018_2019_gewijzigd_feb_2019.pdf;1494 - PRIMAIR ONDERWIJS - 01-01-2018 - 28-02-2019 - Regulier - kvo datum - 27-02-2019 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8957&mSelod=704659
1494;1494006;01/01/2018;28/02/2019;31/07/2018;20180719_cao_po_2018_2019_def_getekend.pdf;1494 - PRIMAIR ONDERWIJS - 01-01-2018 - 28-02-2019 - Regulier - kvo datum - 31-07-2018;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8956&mSelod=704659
1494;1494007;01/01/2018;31/12/2022;12/12/2017;CAO_Appo_en_GOVak_2018_2023.pdf;1494 - PRIMAIR ONDERWIJS - 01-01-2018 - 31-12-2022 - Regulier - kvo datum - 12-12-2017;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8955&mSelod=704659
1494;1494008;01/01/2021;31/12/2021;10/12/2021;Def cao po 2021 schoon 6dec2021.pdf;1494 - PRIMAIR ONDERWIJS - 01-01-2021 - 31-12-2021 - Regulier - kvo datum - 10-12-2021;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=24531&mSelod=704659
1494;1494009;01/03/2019;31/10/2020;27/03/2020;Def cao primair onderwijs 2019-2020.pdf;1494 - PRIMAIR ONDERWIJS - 01-03-2019 - 31-10-2020 - Regulier - kvo datum - 27-03-2020;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=16076&mSelod=704659
1494;1494010;01/03/2019;31/12/2020;30/11/2020;Def cao 2019-2020 nav aanvullende afspraken .pdf;1494 - PRIMAIR ONDERWIJS - 01-03-2019 - 31-12-2020 - Regulier - kvo datum - 30-11-2020;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=20833&mSelod=704659
1494;1494011;01/05/2023;30/09/2024;24/11/2023;CAO-PO 2023-2024.pdf;1494 - PRIMAIR ONDERWIJS - 01-05-2023 - 30-09-2024 - Regulier - kvo datum - 24-11-2023;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=40079&mSelod=704659
1494;1494012;01/05/2023;30/09/2024;31/01/2024;Def CAO-PO 2023-2024 23012024.pdf;1494 - PRIMAIR ONDERWIJS - 01-05-2023 - 30-09-2024 - Regulier - kvo datum - 31-01-2024;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=41604&mSelod=704659
1494;1494013;01/07/2014;30/06/2015;28/01/2015;20141217_cao_po_2014_2015_tekenversie_REE_EvB_copy.pdf;1494 - PRIMAIR ONDERWIJS - 01-07-2014 - 30-06-2015 - Regulier - kvo datum - 28-01-2015;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8950&mSelod=704659
1494;1494014;01/07/2016;30/09/2017;01/06/2017;20170427_cao_po_opnieuw_gewijzigd_tbv_AVV_.pdf;1494 - PRIMAIR ONDERWIJS - 01-07-2016 - 30-09-2017 - Regulier - kvo datum - 01-06-2017 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8954&mSelod=704659
1494;1494015;01/07/2016;30/09/2017;01/07/2016;201600701_cao_po_2016_2017_DEFINITIEF_1_juli_2017.pdf;1494 - PRIMAIR ONDERWIJS - 01-07-2016 - 30-09-2017 - Regulier - kvo datum - 01-07-2016;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8951&mSelod=704659
1494;1494016;01/07/2016;30/09/2017;14/07/2016;20160711_cao_po_2016_2017_versie_iia.pdf;1494 - PRIMAIR ONDERWIJS - 01-07-2016 - 30-09-2017 - Regulier - kvo datum - 14-07-2016 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8952&mSelod=704659
1494;1494017;01/07/2016;30/09/2017;23/12/2016;20161230_cao_po_gewijzigd_per_1_jan_2017.pdf;1494 - PRIMAIR ONDERWIJS - 01-07-2016 - 30-09-2017 - Regulier - kvo datum - 23-12-2016 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=8953&mSelod=704659
1494;1494018;01/10/2024;31/10/2025;31/01/2025;Versie 20250114 Teksten CAO PO 2024-2025.pdf;1494 - PRIMAIR ONDERWIJS - 01-10-2024 - 31-10-2025 - Regulier - kvo datum - 31-01-2025;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=46468&mSelod=704659
10;10001;01/01/2011;31/12/2011;09/11/2011;CAO_2011_aanmelding_TTW_11_2011.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2011 - 31-12-2011 - Regulier - kvo datum - 09-11-2011 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6940&mSelod=704661
10;10002;01/01/2011;31/12/2011;14/01/2011;Bouw CAO 2011 aanmelding TTW 1-2011.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2011 - 31-12-2011 - Regulier - kvo datum - 14-01-2011 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6938&mSelod=704661
10;10003;01/01/2012;31/12/2014;07/05/2013;TTW_CAO_1_5_2013.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2012 - 31-12-2014 - Regulier - kvo datum - 07-05-2013 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6944&mSelod=704661
10;10004;01/01/2012;31/12/2014;11/07/2012;Bouwnijverheid_cao_tekst_docx.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2012 - 31-12-2014 - Regulier - kvo datum - 11-07-2012;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6941&mSelod=704661
10;10005;01/01/2012;31/12/2014;15/11/2012;TTW_CAO_definitief_12_november_2012.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2012 - 31-12-2014 - Regulier - kvo datum - 15-11-2012 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6942&mSelod=704661
10;10006;01/01/2012;31/12/2014;22/10/2013;TTW_CAO_15_10_2013.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2012 - 31-12-2014 - Regulier - kvo datum - 22-10-2013 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6946&mSelod=704661
10;10007;01/01/2012;31/12/2014;27/06/2013;TTW_CAO_1_7_2013.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2012 - 31-12-2014 - Regulier - kvo datum - 27-06-2013 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6945&mSelod=704661
10;10008;01/01/2014;31/12/2014;08/07/2014;TTW_CAO_2014_aanmelding_juli_2014.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2014 - 31-12-2014 - Regulier - kvo datum - 08-07-2014 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6949&mSelod=704661
10;10009;01/01/2014;31/12/2014;25/03/2014;CAO_2014_aanmelding_20_3_2014.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2014 - 31-12-2014 - Regulier - kvo datum - 25-03-2014;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6947&mSelod=704661
10;10010;01/01/2014;31/12/2014;30/04/2014;TTW_CAO_2014_4.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2014 - 31-12-2014 - Regulier - kvo datum - 30-04-2014 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6948&mSelod=704661
10;10011;01/01/2015;23/01/2017;20/10/2016;TTW_cao_Bouw___Infra_integraal.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2015 - 23-01-2017 - Regulier - kvo datum - 20-10-2016 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6951&mSelod=704661
10;10012;01/01/2015;31/01/2017;03/12/2015;cao_Bouw__Infra_2015_2017_def.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2015 - 31-01-2017 - Regulier - kvo datum - 03-12-2015;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6950&mSelod=704661
10;10013;01/01/2020;31/12/2020;30/07/2020;cao Bouw en Infra 2020.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2020 - 31-12-2020 - Regulier - kvo datum - 30-07-2020;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=18670&mSelod=704661
10;10014;01/01/2021;31/12/2022;04/10/2021;CAO BOUW EN INFRA 2021-2022 INTERACTIEF.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2021 - 31-12-2022 - Regulier - kvo datum - 04-10-2021 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=23374&mSelod=704661
10;10015;01/01/2021;31/12/2022;15/06/2021;cao Bouw en Infra 2021-2022.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2021 - 31-12-2022 - Regulier - kvo datum - 15-06-2021;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=22843&mSelod=704661
10;10016;01/01/2021;31/12/2022;15/07/2021;cao Bouw en Infra 2021-2022_1.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2021 - 31-12-2022 - Regulier - kvo datum - 15-07-2021 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=23013&mSelod=704661
10;10017;01/01/2021;31/12/2022;20/07/2021;cao Bouw en Infra 2021-2022_2.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2021 - 31-12-2022 - Regulier - kvo datum - 20-07-2021 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=23055&mSelod=704661
10;10018;01/01/2023;31/12/2023;02/11/2022;CAO BOUW EN INFRA 2023 - INTERACTIEF DEF.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2023 - 31-12-2023 - Regulier - kvo datum - 02-11-2022;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=31581&mSelod=704661
10;10019;01/01/2023;31/12/2023;11/05/2023;CAO BOUW EN INFRA 2023 - INTERACTIEF mei 2023.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2023 - 31-12-2023 - Regulier - kvo datum - 11-05-2023 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=37033&mSelod=704661
10;10020;01/01/2023;31/12/2023;24/10/2023;Cao Bouw en Infra - versie 23 oktober 2023.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2023 - 31-12-2023 - Regulier - kvo datum - 24-10-2023;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=39151&mSelod=704661
10;10021;01/01/2023;31/12/2023;26/08/2022;Cao Bouw en Infra 2023.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2023 - 31-12-2023 - Regulier - kvo datum - 26-08-2022;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=31024&mSelod=704661
10;10022;01/01/2024;31/12/2024;16/02/2024;Cao Bouw en Infra 2024 - TTW 12 februari 2024.pdf.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2024 - 31-12-2024 - Regulier - kvo datum - 16-02-2024 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=41802&mSelod=704661
10;10023;01/01/2024;31/12/2024;22/12/2023;Cao Bouw en Infra 2024.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2024 - 31-12-2024 - Regulier - kvo datum - 22-12-2023;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=40742&mSelod=704661
10;10024;01/01/2025;31/03/2027;10/06/2025;Cao Bouw en Infra 2025 - 2027.pdf.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2025 - 31-03-2027 - Regulier - kvo datum - 10-06-2025;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=48625&mSelod=704661
10;10025;01/01/2025;31/03/2027;20/06/2025;Cao Bouw en Infra 2025 - 2027.pdf;10 - BOUW EN INFRA (CAO) - 01-01-2025 - 31-03-2027 - Regulier - kvo datum - 20-06-2025 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=48807&mSelod=704661
10;10026;01/02/2017;31/03/2018;06/10/2017;TTW_cao_Bouw_en_Infra_10_2017.pdf;10 - BOUW EN INFRA (CAO) - 01-02-2017 - 31-03-2018 - Regulier - kvo datum - 06-10-2017 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6955&mSelod=704661
10;10027;01/02/2017;31/03/2018;10/03/2017;cao_Bouw_en_Infra_2017_2018_def.pdf;10 - BOUW EN INFRA (CAO) - 01-02-2017 - 31-03-2018 - Regulier - kvo datum - 10-03-2017;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6953&mSelod=704661
10;10028;01/02/2017;31/03/2018;22/05/2017;TTW_cao_Bouw_en_Infra_2017_2018_def.pdf;10 - BOUW EN INFRA (CAO) - 01-02-2017 - 31-03-2018 - Regulier - kvo datum - 22-05-2017 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6954&mSelod=704661
10;10029;01/04/2018;31/12/2019;18/07/2018;cao_Bouw_en_Infra_2018_2019_def.pdf;10 - BOUW EN INFRA (CAO) - 01-04-2018 - 31-12-2019 - Regulier - kvo datum - 18-07-2018;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6956&mSelod=704661
10;10030;01/04/2018;31/12/2019;18/12/2018;cao_Bouw_en_Infra_2018_2019_TTW_dec18.pdf;10 - BOUW EN INFRA (CAO) - 01-04-2018 - 31-12-2019 - Regulier - kvo datum - 18-12-2018 - TTW;https://www.uitvoeringarbeidsvoorwaardenwetgeving.nl/mozard/!suite92.scherm1007?mObj=6958&mSelod=704661
